hotel_name,hotel_url,group_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
Signia by Hilton La Cantera Resort & Spa,https://www.hilton.com/en/hotels/satcnsa-signia-la-cantera-resort-and-spa,Signia by Hilton,Brand,29.6027244,-98.622439,"16641 La Cantera Pkwy, San Antonio, TX 78256, USA",google_places,PLACE_DETAILS,ChIJ9ectyNVlXIYR3JGJAHxo5rE,establishment;lodging;point_of_interest;spa,False,CACHED
Signia by Hilton Orlando Bonnet Creek,https://www.hilton.com/en/hotels/orlhhsa-signia-by-hilton-orlando-bonnet-creek,Signia by Hilton,Brand,28.3558228,-81.5347968,"14100 Bonnet Creek Resort Ln, Orlando, FL 32821, USA",google_places,PLACE_DETAILS,ChIJObirUnJ_3YgRgKoJdbtSzWQ,establishment;lodging;point_of_interest,False,CACHED
"Fuwairit Kite Beach, Tapestry Collection by Hilton",https://www.hilton.com/en/hotels/dohkbup-fuwairit-kite-beach,Tapestry Collection by Hilton,Brand,26.0189698,51.3826087,"Building No. 255, Street 3015, Exit 79, Al Shamal Rd, فويرط، Qatar",google_places,PLACE_DETAILS,ChIJh7FOsMY1Tz4RLWgMVpUD7xM,establishment;lodging;point_of_interest,False,CACHED
"Grand Wailea, A Waldorf Astoria Resort",https://www.grandwailea.com/,Waldorf Astoria Hotels & Resorts,Brand,20.6843565,-156.4403719,"3850 Wailea Alanui Dr, Wailea, HI 96753, USA",google_places,PLACE_DETAILS,ChIJlTbips_aVHkRtxGuu4WoJWU,establishment;lodging;point_of_interest,False,CACHED
"Rome Cavalieri, A Waldorf Astoria Hotel",https://romecavalieri.com/,Waldorf Astoria Hotels & Resorts,Brand,41.91881679999999,12.4466178,"Via Alberto Cadlolo, 101, 00136 Roma RM, Italy",google_places,PLACE_DETAILS,ChIJHw9AUoRgLxMR5jT9M_JvJeQ,establishment;lodging;point_of_interest;spa,False,CACHED
Waldorf Astoria Costa Rica Punta Cacique,https://www.hilton.com/en/hotels/lirguwa-waldorf-astoria-costa-rica-punta-cacique,Waldorf Astoria Hotels & Resorts,Brand,10.5719869,-85.6973587,"Playa Penca, Ruta Nacional 159 km 3, Provincia de Guanacaste, Carrillo, 10901, Costa Rica",google_places,PLACE_DETAILS,ChIJbY8VN-wpno8RNTKUCGHGZnM,establishment;lodging;point_of_interest,False,PLACES:lirguwa waldorf astoria costa rica punta cacique Waldorf Astoria Hotels & Resorts Hotel
Waldorf Astoria Dubai Palm Jumeirah,https://www.hilton.com/en/hotels/dxbpdwa-waldorf-astoria-dubai-palm-jumeirah,Waldorf Astoria Hotels & Resorts,Brand,25.1345671,55.1511192,Crescent Rd - Nakhlat Jumeira - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJ__30xjFrXz4RVhGdvh_K-cw,establishment;lodging;point_of_interest;spa,False,CACHED
Waldorf Astoria Las Vegas,https://www.hilton.com/en/hotels/laswdwa-waldorf-astoria-las-vegas,Waldorf Astoria Hotels & Resorts,Brand,36.1064332,-115.1737323,"3752 Las Vegas Blvd S, Las Vegas, NV 89158, USA",google_places,PLACE_DETAILS,ChIJx-F0ExfFyIARHZzQaIwFjIY,establishment;lodging;point_of_interest,False,CACHED
Waldorf Astoria Los Cabos Pedregal,https://www.hilton.com/en/hotels/sjdwawa-waldorf-astoria-los-cabos-pedregal,Waldorf Astoria Hotels & Resorts,Brand,22.8747501,-109.912132,"Cam. del Mar 1, Pedregal, 23455 Cabo San Lucas, B.C.S., Mexico",google_places,PLACE_DETAILS,ChIJCYgqW1JLr4YRfz0sT0h46B0,establishment;lodging;point_of_interest,False,CACHED
"Waldorf Astoria Lusail, Doha",https://www.hilton.com/en/hotels/dohqtwa-waldorf-astoria-doha-lusail,Waldorf Astoria Hotels & Resorts,Brand,25.4087296,51.5200105,"Damsa Boulevard Entertainment City, Lusail, Qatar",google_places,PLACE_DETAILS,ChIJRVVfXbzDRT4R4DnSwQT84rk,establishment;lodging;point_of_interest;spa,False,CACHED
Waldorf Astoria Maldives Ithaafushi,https://www.hilton.com/en/hotels/mleonwa-waldorf-astoria-maldives-ithaafushi,Waldorf Astoria Hotels & Resorts,Brand,4.013504699999999,73.39313729999999,"Ithaafushi Island South, Male 20009, Maldives",google_places,PLACE_DETAILS,ChIJ7xufEF6cQDsR0MkB2slCMhU,establishment;lodging;point_of_interest;spa,False,CACHED
Waldorf Astoria Monarch Beach,https://www.waldorfastoriamonarchbeach.com/,Waldorf Astoria Hotels & Resorts,Brand,33.4821356,-117.7159163,"1 Monarch Beach Resort N, Dana Point, CA 92629, USA",google_places,PLACE_DETAILS,ChIJXd9mdRbw3IARfdDIEFl4h-o,establishment;lodging;point_of_interest,False,CACHED
Waldorf Astoria Orlando,https://www.hilton.com/en/hotels/orlbcwa-waldorf-astoria-orlando,Waldorf Astoria Hotels & Resorts,Brand,28.3536503,-81.53434419999999,"14200 Bonnet Creek Resort Ln, Orlando, FL 32821, USA",google_places,PLACE_DETAILS,ChIJ2VRuoXJ_3YgRK3PVUn07GYI,establishment;lodging;point_of_interest,False,CACHED
Waldorf Astoria Park City,https://www.hilton.com/en/hotels/slcdmwa-waldorf-astoria-park-city,Waldorf Astoria Hotels & Resorts,Brand,40.6906113,-111.5496407,"2100 Frostwood Blvd, Park City, UT 84098, USA",google_places,PLACE_DETAILS,ChIJ62VYmjZsUocRzSFJ91tg2uI,establishment;lodging;point_of_interest,False,CACHED
Waldorf Astoria Ras Al Khaimah,https://www.hilton.com/en/hotels/rktwawa-waldorf-astoria-ras-al-khaimah,Waldorf Astoria Hotels & Resorts,Brand,25.6852852,55.77334699999999,Vienna St - Al Jazeera Al Hamra - Ras Al Khaimah - United Arab Emirates,google_places,PLACE_DETAILS,ChIJr2VAPjwK9j4RRqMiS0dB2_Y,establishment;lodging;point_of_interest;spa,False,CACHED
Waldorf Astoria Riveria Maya,https://www.hilton.com/en/hotels/cunwawa-waldorf-astoria-riviera-maya,Waldorf Astoria Hotels & Resorts,Brand,20.9520526,-86.8366669,"Carr Federal Libre 307 Cancun-Tulum 248-868, SM-36, MZ-1 LT-1-01 UPE-1E, 77580 Cancun, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJkyOt07uGTo8RMr3LpxWrWeg,establishment;lodging;point_of_interest,False,CACHED
Waldorf Astoria Seychelles Platte Island,https://www.hilton.com/en/hotels/sezpiwa-waldorf-astoria-seychelles-platte-island,Waldorf Astoria Hotels & Resorts,Brand,-5.8634718,55.3825781,"Platte Island, Outer Islands, Seychelles",google_places,PLACE_DETAILS,ChIJMQ8LQy-H4iIRHouDt1Swdlk,establishment;lodging;point_of_interest;spa,False,CACHED
Waldorf Astoria Versailles - Trianon Palace,https://www.hilton.com/en/hotels/cdgtpwa-waldorf-astoria-versailles-trianon-palace,Waldorf Astoria Hotels & Resorts,Brand,48.810637,2.120206,"1 Bd de la Reine, 78000 Versailles, France",google_places,PLACE_DETAILS,ChIJn6T0s7x95kcR7TffTWsFZPI,establishment;lodging;point_of_interest;spa,False,CACHED
